transaction_amount,account_age_days,num_prev_transactions,avg_transaction_amount,location_risk_score,device_risk_score,fraud_risk_score
234.7221249623238,117,264,112.61342070335283,0.9325445893524509,0.1389689918866246,0.19528535840931566
45.569444346188654,2434,319,420.7214336854575,0.5232130549708749,0.7472975575598568,0.17786942490107988
486.1450787324194,1368,672,186.02964428913944,0.27178651608012916,0.04791386791333374,0.23400686827467554
23.242760643392703,584,375,56.772954766200634,0.39916679451101955,0.9485203275139151,0.14671316228529346
1300.2439018761959,395,88,87.96620984100892,0.5985951074046708,0.7111600875277662,0.5618649674034057
443.8451328724534,1088,653,17.53021503525408,0.6529496581378422,0.006796548586111784,0.20839703693399023
66.46183215176579,72,202,81.13180346027052,0.15391950978290503,0.763856500200214,0.1230383088509791
1.6612261127806425,274,738,226.35582272168492,0.977031676545176,0.5140819207661853,0.2022540541294185
506.9690332458378,2014,333,14.968653114091582,0.5447722269827888,0.7793651703351198,0.26143134187736305
368.1287722161134,1344,221,45.98364163310838,0.1356883177922793,0.5224968088905885,0.17568136494040112
391.6988726363997,338,40,96.07255331455917,0.8936352533461337,0.6410248576353547,0.27052339986153806
442.564357813054,1390,707,804.0278742795788,0.0746384310794288,0.7863316553950405,0.40607302785780786
23.078779654138906,607,67,307.29495467503034,0.9077354331775127,0.4051080545878567,0.16651890225808233
133.16780172486975,166,775,264.4662609751747,0.9965656562889824,0.002708149820452088,0.2143673592043267
36.94503138133489,1568,513,24.702850769594242,0.7004317991565039,0.8499464959451885,0.14722479293152121
596.5588714974668,2059,636,303.73295974498984,0.7704472210739898,0.3808903626246626,0.3372394541636562
292.8903575137122,1325,621,307.67366384705343,0.3373028364674864,0.49604272601658306,0.23630867285628634
120.54564037539029,729,597,183.81025554759034,0.9415768527339338,0.007766642153968717,0.16459523522710118
19.700419741434867,2044,631,928.4038084100587,0.5297139661083676,0.492092010350098,0.28721324399142756
111.74650512310612,102,126,78.68376315992637,0.7323884465975549,0.9864874015717295,0.2084557900137218
117.9942639552394,1416,254,566.9692593418906,0.9241077159112795,0.27826766081876964,0.24874683887663185
392.36273518732224,779,694,492.3891323829479,0.9751799759755083,0.3954182702423781,0.3700018165785117
304.466807677806,214,15,2.3094142623707437,0.8332043565966744,0.6871899964686766,0.2192971401494518
654.6755737204544,1112,476,119.60977790405951,0.30301750698203,0.8147936675236587,0.3311190713709286
191.71984001289294,1577,61,755.360646984477,0.9665475165520824,0.4173916240061003,0.30199585735958623
38.21171808465057,2449,431,21.76694483815065,0.6281195312435718,0.30966887040129254,0.06558510333949365
374.73790329497984,1696,669,158.719374540762,0.9306424763519598,0.9378257999850671,0.33475332714251194
429.11782592305923,592,267,772.242282298415,0.6761050258143518,0.6771449666716692,0.4295954575260051
247.16624846574865,1334,34,162.15898592123204,0.3072389618477205,0.11902130449314108,0.1264833878804316
442.16699001640933,1110,778,42.098607257293,0.37002452414281595,0.06892787813464862,0.2075513388571625
204.24441945308337,2140,575,174.54245841288264,0.5504717771029405,0.48354985079036905,0.17233055612195525
221.90365163318012,714,493,45.74194624565646,0.790014841559882,0.22009006604727244,0.18145518455700474
167.3442581725282,936,561,146.67064916674886,0.31798255134033493,0.2539847533762535,0.13691276228997787
7.724332197034118,1952,468,15.385327414658143,0.5797311661341921,0.8776921788278482,0.11287386686815347
34.25023055755975,242,766,186.01844172913923,0.34562499357640153,0.08956602431631067,0.1159144511366003
9.580104387916148,2044,660,145.46076224751215,0.8157694046351072,0.7153641152288897,0.15680196375594366
303.51886527826485,2,324,269.53889794630624,0.46672809376795044,0.27114225338058806,0.2370554082711626
113.21901263852995,2273,303,199.22944658805216,0.07672282685288523,0.7603282214041377,0.11493689210870382
213.13115314025703,1769,275,159.52662399011408,0.16605252148153637,0.7224113844635446,0.16122501845823847
714.3796589537926,1950,683,234.09396926442096,0.06110466761963229,0.007391901444293025,0.2809241407617112
86.0216468949895,2164,200,31.083409433255486,0.49930294601432523,0.5091354129215991,0.08372148408337707
158.48459246480178,918,444,180.95133178363943,0.10633729734822717,0.13931948237804637,0.11888664544115807
422.624744261575,2242,323,37.775142361526065,0.1141399693096321,0.8662270305786768,0.2074832869172229
77.94154707521821,90,34,519.4508580012844,0.941048260038377,0.8715858828624066,0.3028787285657366
24.03128356505291,1710,481,14.15620203208572,0.8726550721760554,0.41834580749375805,0.10723485141590604
102.64209116611713,2170,727,112.55531799402607,0.452086596811366,0.44439561845108055,0.12530239436944174
52.74250755001886,143,479,238.01232149207405,0.9858053208502058,0.3032829394045271,0.20103325760282792
796.4850257641874,106,64,122.50605186399584,0.0001865281706631139,0.716606298960031,0.349832638174958
495.26612414537084,887,7,19.323162065044393,0.6139794562733938,0.3586613630264591,0.2243492461411462
301.0482571561593,428,300,161.20899096925277,0.6164281773718701,0.26779247452263377,0.19784395676226024
615.4559191562439,1329,342,205.2389266342419,0.4574430558698882,0.43223105950450824,0.31278539782698933
488.3906822221669,1896,430,243.33888372834056,0.39694797293429285,0.09148751838745872,0.2346346568282172
61.94864290759172,1995,423,93.44464027214644,0.4553831354806076,0.7466032046442038,0.11672099584281716
669.2440215706683,317,331,165.86669132444894,0.4149604360796805,0.012596401271786961,0.2976908183342678
232.5299705898516,1987,437,119.8171833157967,0.7304924774822994,0.6444850615205939,0.19667659882541175
494.20448739106985,635,587,222.98250700978465,0.13535543497328406,0.18286452675487241,0.24668635702896707
679.2727947858693,1926,173,175.20112060401001,0.19763922059113015,0.23240404621441313,0.26561047296440704
114.81921492549554,2057,558,149.20675695376895,0.1805182283924236,0.6356319986400399,0.11825427697172293
34.97764803715525,2271,526,57.40961918167665,0.26247058512126453,0.9929434657829072,0.10786169608556387
77.6060238418144,1440,658,0.40411154015328,0.5252584187815833,0.7777174890725507,0.151956452985021
167.11730782458432,553,25,38.251878174494315,0.11120874733821873,0.22583963222339198,0.07303403841821259
511.1489179916835,716,604,24.90097465501937,0.8681692953265041,0.1760247550411338,0.28040185538548784
591.40349156395,1288,405,119.23485677114378,0.2973615313084723,0.8662328702676704,0.3064577086639258
2.092922754495194,1714,231,189.48309956176473,0.16253798746870785,0.4441839479215043,0.056282553253421554
214.46284780156674,1884,532,47.92701050336427,0.6756213095982433,0.13705280282815546,0.1258381007016487
162.0819962756014,1108,549,559.5635705183879,0.03808630059931928,0.8622114233219381,0.25666176985838957
75.35020148274735,1342,787,1.340910920945231,0.6199685648741642,0.8160923529142614,0.15514542810838755
38.30411746369404,111,504,295.94615285364,0.6981984306764998,0.9839063638971636,0.25211309657791403
123.57257395872973,251,668,196.27509084672764,0.21491653138671918,0.9097436867126839,0.21489976142591244
858.9363368073449,2431,178,93.53879604319908,0.04196407344363429,0.8517903386605417,0.33130921651174067
117.11514086444232,2055,131,10.361621041750931,0.3636453589194496,0.05257439781100315,0.02473431928523723
219.43584172804557,459,454,197.49643858220108,0.09859423024193648,0.10441536949811803,0.13464397179028156
364.2260930642565,1108,347,97.42621819739395,0.11647784967333707,0.5689831943041228,0.18498320255091147
135.5923496900887,208,539,550.6109969263773,0.25426123144486457,0.5314792462818209,0.2382768581065556
1070.33944148751,900,771,156.1728849112785,0.2954679246267593,0.4579632144895355,0.4683969565495457
984.6029593624194,22,405,561.5238747796217,0.5299703410214206,0.3967893254145842,0.5408602629242838
87.01838849766159,410,75,49.816334297980234,0.6783918855030131,0.4312104848643289,0.12407886639848692
206.29778353915415,895,578,258.7254690899078,0.5927709408701848,0.5692979341347952,0.2283586950154726
107.37913802371403,515,491,192.07413724940602,0.1483603372895168,0.002076517600081207,0.09989597067191763
100.57490291432451,809,193,268.9600390219507,0.17208603245262644,0.2607087741328522,0.12816978963464143
11.27534332965676,874,161,48.32970949259162,0.8787692497929145,0.5182797206887111,0.11677793669304803
282.14762129477793,14,346,218.7216755703134,0.5583523150641136,0.7222160986736462,0.27639324523246855
209.55588984889155,971,360,137.8471253569082,0.869937832897689,0.17415669239539633,0.1822147077717378
15.855326214117744,2135,768,271.5996788781394,0.3715465113198744,0.546881173787433,0.13595394553957976
97.9877763031108,1561,583,79.21525751462636,0.6144000074313238,0.7144596838857817,0.1589687654612606
716.6582853268021,1325,86,441.5586921865687,0.5236634160546108,0.4446276579139047,0.38653748752834466
82.15816564262312,1267,261,17.613582900979413,0.31912348982046257,0.02708113367005105,0.043588510742706595
46.95925829564093,2170,213,329.20929957591954,0.46991537203359535,0.4492681584656367,0.1201983184209821
201.68163284209086,750,664,395.1166919959063,0.502490876826932,0.2964448877441531,0.23383501585823405
1273.2110947845779,685,721,339.9297656260592,0.2007709747566786,0.9296496077013283,0.6228398767446031
83.14344406791786,1928,572,143.7858989792606,0.3150103723767316,0.12461338567832736,0.08246192092038374
334.54650308918804,2357,779,115.38773633374102,0.7914097505069756,0.6524759555072321,0.24308464590116724
430.16628787183885,695,261,1117.8562449613266,0.9157882394541271,0.05271976633450115,0.45913939702912904
81.39995170074174,2336,729,52.057990783269936,0.35979409354529945,0.4461704378126965,0.09568176414267673
390.8246785476949,307,282,158.31787699279639,0.3069722822090182,0.5539794872200806,0.24629478218630316
137.5568397792912,1990,647,222.1423538396697,0.19519716457188252,0.29795493131686546,0.12681205430661868
300.1511243195314,662,466,241.3738228245714,0.6784911686505812,0.45507563552038444,0.2582742391846123
301.15134814129146,549,379,45.63741614532632,0.3230997016663373,0.16355379453018737,0.15444186733821036
230.21557498570465,312,361,212.2598859815501,0.9877495390991885,0.30412384946803617,0.24281901118772478
28.388747643486287,1083,448,341.15624828012534,0.3256848020639532,0.621106324910203,0.17259737785125234
541.0934382738891,1738,440,10.262569825456477,0.39413604678262815,0.3018000558611551,0.2173697714453848
116.04308810021898,755,92,484.9986716927277,0.6033341962120348,0.8997430784088717,0.264036957641614
61.92963198226696,35,620,5.989610958010193,0.801684293191305,0.6284069576409897,0.17079222096848495
12.488927938303561,445,752,88.00231465625947,0.4695186653456337,0.4386490184359845,0.12185313492047094
268.13352137837506,2141,423,3.1879117441568905,0.42265603378895833,0.03875693555418247,0.09698837912294178
339.55552028020463,1983,141,16.05666717467868,0.9956378335948083,0.49954833520467123,0.20121216914345647
5.018084267541186,1231,290,484.20230877470135,0.010493641139944443,0.7647762421250892,0.16193215721310367
215.2891753648465,353,431,87.6578438351039,0.8950652888512458,0.26555759801241363,0.2086024241120756
77.04724411648729,903,748,110.59759574231374,0.14914082593973743,0.8067735696487673,0.16117336617906705
310.8373024643076,1356,688,48.50207197118707,0.7859252762089134,0.2518067660508815,0.21592797544871525
57.48126676174013,1749,652,181.8112776840571,0.617931559846298,0.8237463879508005,0.189739715452392
352.26375827031575,159,700,180.67648803945937,0.34184728549809207,0.0852683416116774,0.23102941442246536
146.68761029433054,1978,48,93.10685173975054,0.8738749555210183,0.8661837088690295,0.1815554088635251
828.1031453412921,957,301,81.0035032001112,0.012907227980991975,0.4991864509333305,0.32012222019175524
44.38332403178368,2072,189,432.5025670249316,0.22669065207492367,0.296537589620262,0.10719350370576197
125.13973019855152,404,135,96.669408271134,0.566892796249536,0.26511325041514877,0.13358996576715076
36.133285511098926,516,554,136.0465828278328,0.351542260049698,0.43201055893036266,0.12367721709799386
775.8571191452171,1388,403,66.62091618787274,0.6103774953183276,0.999049498103645,0.40323961589709706
629.5001121482982,956,601,309.07631090101273,0.024110193408666825,0.22032739343758256,0.29669960120439187
89.49821101844667,2200,340,101.31631413572299,0.11645893048171252,0.10321664887899962,0.029320602037184604
323.6288217131744,1713,756,144.14933188222204,0.12709624021843924,0.5850351687186619,0.20202376521721918
509.8452217917664,608,703,58.433669499559095,0.18928364591600944,0.4885424664402571,0.2538127917666435
243.03970820595242,2468,317,878.9752450991193,0.4593314408005428,0.5241962710633074,0.3183921035859871
226.28382305818383,1274,617,68.91984169406989,0.7521286995435712,0.6669354175572171,0.2245842628013956
83.06311363137094,1536,362,294.5819175623276,0.9055388379289011,0.2671440698706493,0.16130368751879187
29.317842142482217,2383,381,111.54698919049784,0.8353725302842461,0.9106649953838885,0.14656120896506045
682.5369675583569,1442,232,46.189133031486286,0.19688787177568357,0.43567206612229037,0.2687496587540229
692.032328294528,1798,776,321.6065440007785,0.4411505522306324,0.12908619514246178,0.349173308903135
300.80097584486543,295,343,81.1750751600021,0.199411597758535,0.7422987567339443,0.20622833674385632
124.21395294339717,755,548,400.78274601467945,0.2644718166671908,0.6431043526178503,0.20702927242084648
128.8702847434932,1395,552,493.6268628213679,0.5035469815118861,0.3157434024840371,0.22256578059505008
388.3396289181354,186,528,392.97106575169624,0.06810902472352254,0.6215187240340485,0.29067125070736216
682.2292047321757,1270,788,7.127075909824826,0.2181743295932732,0.21986195636897687,0.26922187074692294
654.339770818984,637,570,309.6434889327486,0.9353781613071173,0.44483935934052954,0.4170504008156267
454.06865757927096,1292,182,105.98112105641688,0.466116292658489,0.8994125221673253,0.26927842608474933
308.19320807031147,530,40,413.85534804419893,0.4453865259778722,0.13353423316074942,0.21922472888677447
26.367517858825217,2069,550,203.1969457925234,0.014567154751278899,0.386696449987462,0.06194449791691849
52.88826440502345,794,396,358.724000762675,0.24739974705834578,0.8211424247203473,0.20237168752191823
686.4691500532517,2148,703,138.4022731151478,0.8662924359821813,0.9694908994061782,0.4145470363148827
279.74818408967684,478,778,153.15454469977513,0.16462842825866875,0.4539261364217959,0.20924787887141993
2.771881683298323,1623,493,31.187569336323897,0.41512493953472107,0.5069996201433474,0.06284093963299693
32.0990704307848,940,658,306.48366968483026,0.014330905867001253,0.5721719617837697,0.1432539885577964
326.74871618707226,526,332,108.73506702840994,0.47833548167055584,0.9323481416337108,0.2638765218478721
1.5223311155391008,2382,126,138.66148598847138,0.021021106726217154,0.8582067909770298,0.05430769140559881
52.59474483125972,2,557,307.51436766595754,0.8196095530657999,0.17060112462164434,0.19447417880695836
238.7093538416795,375,556,182.68167800279232,0.8248537674871036,0.436757817847075,0.25111463886106744
353.1945859964438,2341,0,44.90358092170486,0.7877421883023699,0.4640004281964263,0.1818057701188793
316.6324446405746,553,167,178.4331483389097,0.2833640688911182,0.7890961116487567,0.22837994090858876
76.18496019240735,2366,619,104.72573279877146,0.8372372182218181,0.6028928826054353,0.15221310633356225
373.6251866695617,1526,18,126.79669384019863,0.5429981326052693,0.654220462029013,0.22349887340685842
81.24712771584177,1852,331,5.743953392970935,0.37380810886700244,0.9981999076656176,0.1262860479570583
118.09047267542533,381,583,47.151897099525684,0.625329959704233,0.07496004347001306,0.13106192880881123
411.7072654997372,1647,455,65.98937740647176,0.012341046060374006,0.223009823533733,0.15311191380058697
314.6321442908304,14,108,249.62674549809773,0.14296087760075216,0.40789593737154684,0.2098565527580742
567.5868232390203,504,267,2.311804426902159,0.7422935381702628,0.3477824030488872,0.2837610768250298
321.54398645092874,2279,444,105.1124896052213,0.244161608716153,0.02164556134698359,0.11004892639982819
252.01329167617723,2009,239,515.4751118891162,0.5980091173287496,0.09177760647117583,0.21585258757724496
29.507118434523147,130,300,23.72982084065316,0.38510260282302966,0.6809532914035762,0.11681682851058509
137.524892162106,838,601,145.3095184145478,0.8548057787992615,0.8793244633625606,0.24821022123735217
92.44804435764935,2041,102,308.8446574726815,0.9524153059966436,0.5142270112659776,0.18490410428451068
83.91006109872637,28,249,571.3029916143727,0.8835647283701904,0.539191079513633,0.2846328033086036
1083.6928218488777,2114,452,274.6966664085218,0.27061999469359665,0.2550934328323794,0.4259408773406529
149.81624911200714,1253,519,254.99750699609277,0.19416286904608226,0.7678763636337114,0.17933659756507733
667.8165633745568,261,152,350.30180750926297,0.474434893620735,0.7517945873672564,0.40554785659690534
299.20031572094496,2047,173,118.19077459484409,0.007334150836180275,0.5883656892176566,0.13284794292168525
475.14757580651997,1473,342,327.8192125184652,0.025809392863181735,0.21266428651134284,0.230604118626605
209.53059731663112,1448,669,1.599258005593151,0.5532906396230001,0.09701821823708945,0.11245379728722903
258.0467707924755,460,430,516.886326074619,0.520449404165286,0.06423857585712589,0.2614909200114253
203.48803000250803,301,726,117.14809538085713,0.99458198903526,0.5926960666428778,0.26424220096890416
65.16446859757154,2335,688,161.2095156828778,0.2018418353637581,0.8250353191428,0.13210932101409498
384.52854091974115,630,686,58.842603588833484,0.2581039291604684,0.8583304317809248,0.268795619945962
98.87321050987889,270,657,271.3710610467515,0.11354064232628669,0.4636220743434498,0.17215540088380463
7.384944324206584,1994,323,15.946309287480329,0.9175430096537447,0.7842712993067169,0.12433003279340525
311.09063588858214,1629,672,412.1409200078697,0.7778112444584507,0.9468801963410236,0.3449076122387378
58.48007106744681,1802,638,352.18805427291477,0.8223391114568475,0.275170112488068,0.1695643857796125
846.324944181991,862,419,48.68458809106714,0.9027637879645087,0.39796034638075717,0.4063690944303527
923.2687238364069,1281,593,331.43634304564245,0.5248999867258383,0.9314789925966807,0.5060085902245759
739.0529653901524,2181,484,308.6904625091802,0.4511931914507237,0.33823096731728486,0.3406090475700116
138.68621894921003,1800,658,200.05221898960716,0.3303914736656165,0.9138762903217963,0.1878778674019085
4.673194611583315,1707,750,93.52774218206811,0.5892146143478555,0.9810448622544657,0.16811874659759554
790.657037199567,2361,411,63.353188646845126,0.4542783967898225,0.6618107285744247,0.3477175647817165
167.68148311591838,576,83,52.73676041011274,0.4515655866055751,0.8168902895041683,0.1680924768695323
1020.2526048366168,2004,112,76.7237854591708,0.9369278637311389,0.7495455642210852,0.4542939577035216
994.1206428390616,1308,736,467.7636171062346,0.9840315142791302,0.6995342576155238,0.5776235582008066
575.2161051538257,1957,331,16.16410348205942,0.7964843893295808,0.30693107298123257,0.2649420188136144
104.63282045164809,2021,377,353.06784704370193,0.7567580902469283,0.057094337907943715,0.15180069785494416
145.88757962960807,2213,754,85.81535909710932,0.6805581617791014,0.3430517325196506,0.14049138939684894
571.417995743424,2353,654,147.4613627656896,0.1660748523335137,0.6669359852039066,0.2708621491078784
114.34386942921512,1656,40,316.4478676472598,0.059105820875654524,0.10252919822780138,0.08105197933608026
55.71558488872643,1580,769,431.48329257943726,0.6907263151132631,0.011917982978242092,0.17486841049107263
244.12109761806832,1848,796,84.55727784057352,0.728786222256576,0.13969237260293865,0.16387504541743644
825.3880412421125,2204,104,123.92116682669388,0.046972991098139794,0.7157359264107953,0.3135449384438846
357.24767932738115,1391,201,107.06330681899689,0.9280517502288481,0.972793701656444,0.2819573113254847
253.23370093069667,1743,449,2.667922364289476,0.09114063944467754,0.9830646996148205,0.16183665296670177
30.668459204796864,1926,265,70.17916046682664,0.2859005337712024,0.4939791491401879,0.05701284638969461
286.3592146553153,620,209,122.93716928252863,0.6723898127987045,0.8693523009923474,0.2617046541852688
1383.170924353895,1275,562,105.89760729014641,0.16987259440447633,0.7368264557515041,0.5547356102727332
45.27617599267925,957,117,255.9759240818138,0.05541588844224443,0.5010402369846034,0.0930807910215793
219.1485974944511,1940,712,97.16274811124117,0.3311464891641498,0.5727605329550868,0.15803489903217172
629.5825913702383,2382,376,134.42453020267106,0.7659715748551791,0.13722714661687108,0.2737124538423991
405.010274506101,969,550,112.28649466823246,0.41367867898526034,0.9376614606165921,0.2746170198907525
358.22232759050195,1317,539,269.89696349585125,0.6529729219079393,0.3519297707317768,0.25841598281921824
363.686266867347,1044,770,397.5145812394728,0.5796190972281366,0.4461492564571695,0.30268461880904324
133.64770269448474,282,83,151.81000009587532,0.02221848202558041,0.6716602309978987,0.13933909223745428
104.26862528012855,2167,453,311.58951197818834,0.9885399870457067,0.33390247152655395,0.18934432031789442
497.2123521779137,1059,666,70.41899873667205,0.041428088819387754,0.25425916098893053,0.22171494912505585
498.3984597261086,198,628,155.90212883950755,0.967802737648485,0.6310493932702206,0.36310676275369497
605.3850142103745,1083,513,84.6942358586396,0.5498641783643982,0.02498408228184945,0.2446724176392284
733.384788550991,1185,604,106.9556849206238,0.9631590270650665,0.7207251120266789,0.4243489200298996
214.8279710798711,1009,677,263.66275275537413,0.11475359941383545,0.5140233698765098,0.19611244545826048
208.85531326535977,1230,386,426.84288364627525,0.4904085191855132,0.6057537305209344,0.25194418120539225
480.28497969254624,1036,349,25.90682500517013,0.16950409186605864,0.6318801592468851,0.22088585138163858
314.91572246634007,490,295,201.37401501874513,0.05097487702244241,0.5270501564925637,0.19851723316200715
363.1651945534551,276,257,174.5235885838478,0.6175291150623116,0.582533777440736,0.2674879730118445
476.58584248626147,2290,80,25.206779937071644,0.20778342096169145,0.6837882008898746,0.18996434675155238
662.1970429040301,1240,267,47.62461993767813,0.587697018287546,0.7531188471796741,0.32107848865767713
123.74472214129626,1275,418,74.5035257554364,0.11236448194898563,0.7274523912861205,0.13795987149434893
141.2810366182669,126,234,36.5277784240971,0.33198647143270277,0.8696164577322617,0.17318083643540724
29.608811756208166,217,310,55.87122789175751,0.7816325580532472,0.18944343316740275,0.11294914708900868
259.0242079828304,1209,356,62.28591138549423,0.43705152184218765,0.40114796949179754,0.16611154324506397
10.981231263257099,1247,212,81.79640696196492,0.6277454148973364,0.9477960660144571,0.14708498579731202
187.98208445463288,2475,573,276.77182797683184,0.647457940745546,0.3965905743863297,0.18099216570867588
234.68837570613778,919,48,169.68539464933616,0.8437550439872936,0.12487007690592267,0.1791826348086364
101.28919809435675,1318,126,857.2948888516825,0.3249227944066413,0.5254451263621795,0.2733867230473892
268.0897590438526,2199,222,107.13839116949646,0.6872955625825176,0.10949097255446216,0.1323594757559313
9.292518630442364,2432,278,280.37508261448687,0.9616158070461657,0.2028532387278652,0.12429860366651843
11.419049784836815,1662,407,410.31613135908566,0.730243334357868,0.9983187565709567,0.22992586385825026
518.8054108614408,308,504,227.24943164300475,0.48987047671774453,0.541362638396132,0.32790169246247597
