datetime,load
06/01/2020 7:00,116.4393081
06/01/2020 8:00,88.17333453
06/01/2020 9:00,90.80877201
06/01/2020 10:00,133.712053
06/01/2020 11:00,91.01950317
06/01/2020 12:00,86.75314617
06/01/2020 13:00,127.2743096
06/01/2020 14:00,86.0482575
06/01/2020 15:00,120.6250674
06/01/2020 16:00,116.8060309
06/01/2020 17:00,120.8000125
06/01/2020 18:00,113.4142639
06/01/2020 19:00,107.4078454
06/01/2020 20:00,133.5385389
06/01/2020 21:00,86.61624845
06/01/2020 22:00,106.5007569
06/01/2020 23:00,98.14867183
07/01/2020 0:00,106.6391815
07/01/2020 1:00,110.3432755
07/01/2020 2:00,79.8190987
07/01/2020 3:00,98.7597131
07/01/2020 4:00,137.8491081
07/01/2020 5:00,127.7028929
07/01/2020 6:00,89.50934431
07/01/2020 7:00,113.4458654
07/01/2020 8:00,104.9099576
07/01/2020 9:00,121.7980917
07/01/2020 10:00,108.1616264
07/01/2020 11:00,98.17282456
07/01/2020 12:00,85.64185313
07/01/2020 13:00,116.4078722
07/01/2020 14:00,110.3794264
07/01/2020 15:00,108.0131154
07/01/2020 16:00,94.73081261
07/01/2020 17:00,105.8298509
07/01/2020 18:00,115.0580986
07/01/2020 19:00,116.1967679
07/01/2020 20:00,78.68848768
07/01/2020 21:00,85.29147084
07/01/2020 22:00,132.8371057
07/01/2020 23:00,93.53418544
08/01/2020 0:00,73.02688837
08/01/2020 1:00,66.7071121
08/01/2020 2:00,111.0512538
08/01/2020 3:00,81.67689402
08/01/2020 4:00,83.30170974
08/01/2020 5:00,86.03418358
08/01/2020 6:00,62.50459383
08/01/2020 7:00,115.1522492
08/01/2020 8:00,140.9763689
08/01/2020 9:00,64.58786475
08/01/2020 10:00,104.5543356
08/01/2020 11:00,96.55738734
08/01/2020 12:00,123.535303
08/01/2020 13:00,114.4998521
08/01/2020 14:00,116.4818301
08/01/2020 15:00,72.91892267
08/01/2020 16:00,101.7518571
08/01/2020 17:00,87.52488247
08/01/2020 18:00,86.38095203
08/01/2020 19:00,101.0093188
08/01/2020 20:00,105.6052807
08/01/2020 21:00,124.0992524
08/01/2020 22:00,90.18380955
08/01/2020 23:00,83.56061047
09/01/2020 0:00,93.7432605
09/01/2020 1:00,112.2854256
09/01/2020 2:00,108.1088216
09/01/2020 3:00,93.48640239
09/01/2020 4:00,101.6660742
09/01/2020 5:00,85.53786381
09/01/2020 6:00,91.12416936
09/01/2020 7:00,96.16736822
09/01/2020 8:00,54.91133462
09/01/2020 9:00,90.9020112
09/01/2020 10:00,79.07771044
09/01/2020 11:00,86.89854762
09/01/2020 12:00,117.3305828
09/01/2020 13:00,105.1487087
09/01/2020 14:00,89.57212428
09/01/2020 15:00,98.48222397
09/01/2020 16:00,69.29632053
09/01/2020 17:00,99.53845136
09/01/2020 18:00,95.9615987
09/01/2020 19:00,93.58607363
09/01/2020 20:00,98.65972967
09/01/2020 21:00,119.2483201
09/01/2020 22:00,98.56650908
09/01/2020 23:00,118.1458584
10/01/2020 0:00,117.8586755
10/01/2020 1:00,75.6976201
10/01/2020 2:00,118.2925058
10/01/2020 3:00,106.1985573
10/01/2020 4:00,92.49414689
10/01/2020 5:00,97.0911487
10/01/2020 6:00,119.7493787
10/01/2020 7:00,113.2923724
10/01/2020 8:00,71.91242533
10/01/2020 9:00,87.6214697
10/01/2020 10:00,80.79800571
10/01/2020 11:00,81.04360545
10/01/2020 12:00,84.23851394
10/01/2020 13:00,101.4732622
10/01/2020 14:00,126.0389404
10/01/2020 15:00,114.7650887
10/01/2020 16:00,105.1845975
10/01/2020 17:00,96.1754923
10/01/2020 18:00,101.6239632
10/01/2020 19:00,101.0391697
10/01/2020 20:00,112.5706609
10/01/2020 21:00,114.8412769
10/01/2020 22:00,119.3263247
10/01/2020 23:00,99.58626425
11/01/2020 0:00,77.45708673
11/01/2020 1:00,93.62889292
11/01/2020 2:00,101.6510836
11/01/2020 3:00,59.27297768
11/01/2020 4:00,59.86715588
11/01/2020 5:00,80.76915632
11/01/2020 6:00,96.24847012
11/01/2020 7:00,80.16624651
11/01/2020 8:00,83.05213847
11/01/2020 9:00,65.54399376
11/01/2020 10:00,93.64654709
11/01/2020 11:00,103.4589424
11/01/2020 12:00,101.4888826
11/01/2020 13:00,96.97937047
11/01/2020 14:00,60.40222582
11/01/2020 15:00,113.9324011
11/01/2020 16:00,109.0602284
11/01/2020 17:00,97.09676528
11/01/2020 18:00,87.06707783
11/01/2020 19:00,85.64110526
11/01/2020 20:00,78.54159968
11/01/2020 21:00,92.72177954
11/01/2020 22:00,69.36183454
11/01/2020 23:00,131.8094074
12/01/2020 0:00,103.7079189
12/01/2020 1:00,114.9957901
12/01/2020 2:00,100.1860817
12/01/2020 3:00,96.10257701
12/01/2020 4:00,103.8904694
12/01/2020 5:00,139.4852915
12/01/2020 6:00,95.72116934
12/01/2020 7:00,58.02337697
12/01/2020 8:00,117.803479
12/01/2020 9:00,76.01579128
12/01/2020 10:00,113.2597343
12/01/2020 11:00,66.58923513
12/01/2020 12:00,66.62225246
12/01/2020 13:00,111.0772562
12/01/2020 14:00,104.9989489
12/01/2020 15:00,92.76090347
12/01/2020 16:00,88.40710659
12/01/2020 17:00,80.07888911
12/01/2020 18:00,90.21411959
12/01/2020 19:00,105.8633878
12/01/2020 20:00,71.73339765
12/01/2020 21:00,70.96996161
12/01/2020 22:00,122.8801419
12/01/2020 23:00,82.92482628
13/01/2020 0:00,109.4839532
13/01/2020 1:00,89.78072144
13/01/2020 2:00,90.47434268
13/01/2020 3:00,64.29763901
13/01/2020 4:00,107.2085179
13/01/2020 5:00,87.52365843
13/01/2020 6:00,106.8578979
13/01/2020 7:00,116.9267147
13/01/2020 8:00,115.5346427
13/01/2020 9:00,120.5324501
13/01/2020 10:00,107.087518
13/01/2020 11:00,112.2737772
13/01/2020 12:00,75.6946446
13/01/2020 13:00,110.9678237
13/01/2020 14:00,100.8867165
13/01/2020 15:00,104.3898119
13/01/2020 16:00,116.6763866
13/01/2020 17:00,113.7636815
13/01/2020 18:00,76.94022135
13/01/2020 19:00,93.72729556
13/01/2020 20:00,136.9547102
13/01/2020 21:00,82.97166988
13/01/2020 22:00,97.77622321
13/01/2020 23:00,97.91362748
14/01/2020 0:00,106.3513865
14/01/2020 1:00,128.5809797
14/01/2020 2:00,92.5572009
14/01/2020 3:00,131.8778587
14/01/2020 4:00,108.637837
14/01/2020 5:00,101.7924615
14/01/2020 6:00,96.55443227
14/01/2020 7:00,113.2281996
14/01/2020 8:00,108.7768987
14/01/2020 9:00,76.18605508
14/01/2020 10:00,76.53068392
14/01/2020 11:00,126.8299057
14/01/2020 12:00,132.3804904
14/01/2020 13:00,44.24145176
14/01/2020 14:00,90.56630442
14/01/2020 15:00,120.175462
14/01/2020 16:00,76.33595526
14/01/2020 17:00,106.2129193
14/01/2020 18:00,111.0528125
14/01/2020 19:00,107.6539344
14/01/2020 20:00,96.47714474
14/01/2020 21:00,92.17122965
14/01/2020 22:00,91.06183587
14/01/2020 23:00,124.4053138
15/01/2020 0:00,108.766045
15/01/2020 1:00,83.53034791
15/01/2020 2:00,93.47441781
15/01/2020 3:00,100.0335429
15/01/2020 4:00,99.2701859
15/01/2020 5:00,95.33254263
15/01/2020 6:00,98.57773085
15/01/2020 7:00,103.6890592
15/01/2020 8:00,117.9852533
15/01/2020 9:00,74.71901191
15/01/2020 10:00,103.586393
15/01/2020 11:00,102.1667003
15/01/2020 12:00,125.4582448
15/01/2020 13:00,111.7782514
15/01/2020 14:00,119.9305447
15/01/2020 15:00,112.6699419
15/01/2020 16:00,91.85660103
15/01/2020 17:00,96.38419276
15/01/2020 18:00,111.1443507
15/01/2020 19:00,131.978221
15/01/2020 20:00,111.4135134
15/01/2020 21:00,108.2981038
15/01/2020 22:00,126.4944884
15/01/2020 23:00,108.4394362
16/01/2020 0:00,58.98573376
16/01/2020 1:00,70.34107511
16/01/2020 2:00,79.84630431
16/01/2020 3:00,92.03911697
16/01/2020 4:00,123.9701981
16/01/2020 5:00,142.527614
16/01/2020 6:00,106.8599656
16/01/2020 7:00,104.3643851
16/01/2020 8:00,86.77528186
16/01/2020 9:00,105.7144314
16/01/2020 10:00,128.7467322
16/01/2020 11:00,85.58901434
16/01/2020 12:00,94.27932906
16/01/2020 13:00,49.04473596
16/01/2020 14:00,118.1062101
16/01/2020 15:00,87.7174587
16/01/2020 16:00,78.05511071
16/01/2020 17:00,68.75196468
16/01/2020 18:00,91.05143333
16/01/2020 19:00,119.3051889
16/01/2020 20:00,120.6943573
16/01/2020 21:00,96.64986818
16/01/2020 22:00,68.26397985
16/01/2020 23:00,96.98359882
17/01/2020 0:00,120.6728321
17/01/2020 1:00,58.43767868
17/01/2020 2:00,106.224667
17/01/2020 3:00,113.4346267
17/01/2020 4:00,127.7055888
17/01/2020 5:00,118.4741427
17/01/2020 6:00,126.415744
17/01/2020 7:00,89.78750365
17/01/2020 8:00,120.2497808
17/01/2020 9:00,65.13975075
17/01/2020 10:00,93.86273676
17/01/2020 11:00,140.914005
17/01/2020 12:00,104.826411
17/01/2020 13:00,82.13300363
17/01/2020 14:00,146.3920196
17/01/2020 15:00,108.4891892
17/01/2020 16:00,123.40579
17/01/2020 17:00,94.77214258
17/01/2020 18:00,73.15750276
17/01/2020 19:00,97.19437721
17/01/2020 20:00,110.0887936
17/01/2020 21:00,58.10372668
17/01/2020 22:00,30.06176976
17/01/2020 23:00,129.1180594
18/01/2020 0:00,136.6441487
18/01/2020 1:00,91.30133843
18/01/2020 2:00,101.7093601
18/01/2020 3:00,81.2970139
18/01/2020 4:00,107.7826771
18/01/2020 5:00,123.6563812
18/01/2020 6:00,114.3173206
18/01/2020 7:00,116.1026793
18/01/2020 8:00,69.50560101
18/01/2020 9:00,87.17632192
18/01/2020 10:00,83.98910692
18/01/2020 11:00,86.01826768
18/01/2020 12:00,125.1050899
18/01/2020 13:00,101.7574094
18/01/2020 14:00,82.76019733
18/01/2020 15:00,83.14959372
18/01/2020 16:00,87.93953999
18/01/2020 17:00,101.8525486
18/01/2020 18:00,81.16178024
18/01/2020 19:00,89.82242052
18/01/2020 20:00,88.13874585
18/01/2020 21:00,102.3369363
18/01/2020 22:00,118.032499
18/01/2020 23:00,114.4913524
19/01/2020 0:00,107.4992735
19/01/2020 1:00,92.26955565
19/01/2020 2:00,81.89291057
19/01/2020 3:00,92.40888855
19/01/2020 4:00,107.7082696
19/01/2020 5:00,114.0098822
19/01/2020 6:00,92.0033775
19/01/2020 7:00,109.7551629
19/01/2020 8:00,103.5603669
19/01/2020 9:00,100.6494089
19/01/2020 10:00,113.3749659
19/01/2020 11:00,124.2796171
19/01/2020 12:00,117.5781737
19/01/2020 13:00,69.31118379
19/01/2020 14:00,91.75915667
19/01/2020 15:00,147.8060072
19/01/2020 16:00,101.855113
19/01/2020 17:00,117.2186921
19/01/2020 18:00,84.62758522
19/01/2020 19:00,106.6861634
19/01/2020 20:00,77.72020337
19/01/2020 21:00,87.62691987
19/01/2020 22:00,73.27887014
19/01/2020 23:00,73.52746948
20/01/2020 0:00,67.07840577
20/01/2020 1:00,78.44767019
20/01/2020 2:00,72.72688981
20/01/2020 3:00,78.87500142
20/01/2020 4:00,102.8909046
20/01/2020 5:00,107.0424188
20/01/2020 6:00,86.42541223
20/01/2020 7:00,84.57178965
20/01/2020 8:00,106.5057408
20/01/2020 9:00,95.78897834
20/01/2020 10:00,107.604476
20/01/2020 11:00,113.8085875
20/01/2020 12:00,101.4779517
20/01/2020 13:00,97.76808412
20/01/2020 14:00,121.9439939
20/01/2020 15:00,71.50173521
20/01/2020 16:00,136.4999722
20/01/2020 17:00,102.8356651
20/01/2020 18:00,89.18820359
20/01/2020 19:00,100.5339517
20/01/2020 20:00,102.3248298
20/01/2020 21:00,108.6663148
20/01/2020 22:00,104.2743054
20/01/2020 23:00,140.5783299
21/01/2020 0:00,89.05802267
21/01/2020 1:00,99.40832176
21/01/2020 2:00,58.88041651
21/01/2020 3:00,157.1793935
21/01/2020 4:00,102.2146693
21/01/2020 5:00,98.95826541
21/01/2020 6:00,116.4663122
21/01/2020 7:00,114.2472652
21/01/2020 8:00,79.78668517
21/01/2020 9:00,120.8364448
21/01/2020 10:00,87.56753486
21/01/2020 11:00,69.77186004
21/01/2020 12:00,86.25298259
21/01/2020 13:00,99.03862472
21/01/2020 14:00,99.19093512
21/01/2020 15:00,81.8126343
21/01/2020 16:00,91.26606771
21/01/2020 17:00,100.9557826
21/01/2020 18:00,78.91572216
21/01/2020 19:00,93.39894969
21/01/2020 20:00,93.37600155
21/01/2020 21:00,58.1743634
21/01/2020 22:00,87.19555671
21/01/2020 23:00,82.77812805
22/01/2020 0:00,89.24993774
22/01/2020 1:00,78.40017676
22/01/2020 2:00,102.5248987
22/01/2020 3:00,99.06586437
22/01/2020 4:00,100.8631604
22/01/2020 5:00,106.1102476
22/01/2020 6:00,99.87347005
22/01/2020 7:00,119.2951468
22/01/2020 8:00,71.53460429
22/01/2020 9:00,82.92202522
22/01/2020 10:00,112.3264762
22/01/2020 11:00,112.7296451
22/01/2020 12:00,137.2593858
22/01/2020 13:00,67.32720552
22/01/2020 14:00,68.95965901
22/01/2020 15:00,103.2270539
22/01/2020 16:00,53.42683332
22/01/2020 17:00,83.10499447
22/01/2020 18:00,99.14624211
22/01/2020 19:00,92.69821179
22/01/2020 20:00,121.0362039
22/01/2020 21:00,125.0675157
22/01/2020 22:00,88.11618297
22/01/2020 23:00,76.88236837
23/01/2020 0:00,84.9847926
23/01/2020 1:00,94.41257826
23/01/2020 2:00,146.1555373
23/01/2020 3:00,125.9870945
23/01/2020 4:00,72.88083684
23/01/2020 5:00,107.0148312
23/01/2020 6:00,101.8171175
23/01/2020 7:00,93.14401748
23/01/2020 8:00,130.1162065
23/01/2020 9:00,83.83795324
23/01/2020 10:00,89.57400275
23/01/2020 11:00,103.0779168
23/01/2020 12:00,119.1389583
23/01/2020 13:00,65.82605652
23/01/2020 14:00,98.57844175
23/01/2020 15:00,120.3653725
23/01/2020 16:00,117.2419145
23/01/2020 17:00,128.9894875
23/01/2020 18:00,77.13889347
23/01/2020 19:00,96.12946635
23/01/2020 20:00,99.01364674
23/01/2020 21:00,124.5246487
23/01/2020 22:00,98.78655281
23/01/2020 23:00,113.2671599
24/01/2020 0:00,106.2468638
24/01/2020 1:00,130.1786945
24/01/2020 2:00,108.5229654
24/01/2020 3:00,103.7086989
24/01/2020 4:00,99.21770577
24/01/2020 5:00,91.04397104
24/01/2020 6:00,134.740362
24/01/2020 7:00,99.70178823
24/01/2020 8:00,87.70365524
24/01/2020 9:00,128.5850711
24/01/2020 10:00,81.90496005
24/01/2020 11:00,98.01126304
24/01/2020 12:00,96.81543228
24/01/2020 13:00,93.98175595
24/01/2020 14:00,101.9712644
24/01/2020 15:00,111.8569562
24/01/2020 16:00,87.50091047
24/01/2020 17:00,94.16375831
24/01/2020 18:00,94.21269578
24/01/2020 19:00,130.0934672
24/01/2020 20:00,99.3923599
24/01/2020 21:00,98.15737787
24/01/2020 22:00,97.04614994
24/01/2020 23:00,123.5974963
25/01/2020 0:00,108.3042307
25/01/2020 1:00,91.22075962
25/01/2020 2:00,131.0021965
25/01/2020 3:00,111.8855473
25/01/2020 4:00,135.0210423
25/01/2020 5:00,97.09854313
25/01/2020 6:00,89.00989163
25/01/2020 7:00,103.1263817
25/01/2020 8:00,65.55105775
25/01/2020 9:00,76.20655932
25/01/2020 10:00,99.02039764
25/01/2020 11:00,110.8871324
25/01/2020 12:00,107.4510554
25/01/2020 13:00,97.71877305
25/01/2020 14:00,108.1479326
25/01/2020 15:00,79.51047562
25/01/2020 16:00,126.1224378
25/01/2020 17:00,83.61964499
25/01/2020 18:00,106.7507488
25/01/2020 19:00,133.1945662
25/01/2020 20:00,112.3833553
25/01/2020 21:00,141.5759632
25/01/2020 22:00,86.57730695
25/01/2020 23:00,59.99473687
26/01/2020 0:00,126.9158739
26/01/2020 1:00,99.03353957
26/01/2020 2:00,97.00030469
26/01/2020 3:00,106.7092822
26/01/2020 4:00,119.6206518
26/01/2020 5:00,105.0064559
26/01/2020 6:00,88.60511668
26/01/2020 7:00,110.8152027
26/01/2020 8:00,80.65431103
26/01/2020 9:00,68.52434654
26/01/2020 10:00,105.1606244
26/01/2020 11:00,85.17727745
26/01/2020 12:00,99.58569972
26/01/2020 13:00,79.20919996
26/01/2020 14:00,120.4708658
26/01/2020 15:00,83.25700175
26/01/2020 16:00,100.3471266
26/01/2020 17:00,111.8999635
26/01/2020 18:00,98.39071294
26/01/2020 19:00,91.54195732
26/01/2020 20:00,127.9684565
26/01/2020 21:00,120.3247441
26/01/2020 22:00,139.0637577
26/01/2020 23:00,82.27517744
27/01/2020 0:00,86.98504965
27/01/2020 1:00,105.950091
27/01/2020 2:00,122.2035491
27/01/2020 3:00,85.43313617
27/01/2020 4:00,141.6764729
27/01/2020 5:00,94.65522588
27/01/2020 6:00,107.8941629
27/01/2020 7:00,123.861792
27/01/2020 8:00,90.32914016
27/01/2020 9:00,76.28560427
27/01/2020 10:00,136.7162068
27/01/2020 11:00,109.600112
27/01/2020 12:00,119.0480031
27/01/2020 13:00,103.1652556
27/01/2020 14:00,144.8576154
27/01/2020 15:00,74.01865349
27/01/2020 16:00,86.31895684
27/01/2020 17:00,111.6672138
27/01/2020 18:00,73.3337156
27/01/2020 19:00,89.11741002
27/01/2020 20:00,102.2797247
27/01/2020 21:00,79.9446092
27/01/2020 22:00,92.99784467
27/01/2020 23:00,68.53661713
28/01/2020 0:00,102.8482823
28/01/2020 1:00,108.710925
28/01/2020 2:00,98.28976642
28/01/2020 3:00,118.9648828
28/01/2020 4:00,125.3609696
28/01/2020 5:00,77.60237671
28/01/2020 6:00,114.0921468
28/01/2020 7:00,113.5079895
28/01/2020 8:00,132.2217301
28/01/2020 9:00,93.71244031
28/01/2020 10:00,106.6571843
28/01/2020 11:00,101.5472085
28/01/2020 12:00,102.4528336
28/01/2020 13:00,83.48848078
28/01/2020 14:00,82.99202142
28/01/2020 15:00,98.53024213
28/01/2020 16:00,127.578067
28/01/2020 17:00,94.09912753
28/01/2020 18:00,107.6680258
28/01/2020 19:00,110.946097
28/01/2020 20:00,109.9413832
28/01/2020 21:00,104.006743
28/01/2020 22:00,79.75460528
28/01/2020 23:00,156.8248183
29/01/2020 0:00,96.16021499
29/01/2020 1:00,108.1659813
29/01/2020 2:00,99.87343183
29/01/2020 3:00,128.6644322
29/01/2020 4:00,88.60689509
29/01/2020 5:00,94.38017775
29/01/2020 6:00,112.9820475
29/01/2020 7:00,102.5343892
29/01/2020 8:00,102.9466593
29/01/2020 9:00,102.9066804
29/01/2020 10:00,121.8304341
29/01/2020 11:00,112.0130865
29/01/2020 12:00,103.6950223
29/01/2020 13:00,93.60578196
29/01/2020 14:00,132.9159075
29/01/2020 15:00,113.7764761
29/01/2020 16:00,95.27056478
29/01/2020 17:00,128.4215303
29/01/2020 18:00,57.91212636
29/01/2020 19:00,96.11092646
29/01/2020 20:00,76.3520219
29/01/2020 21:00,62.17445883
29/01/2020 22:00,105.6462325
29/01/2020 23:00,151.7980685
30/01/2020 0:00,103.3417145
30/01/2020 1:00,122.994578
30/01/2020 2:00,84.81545596
30/01/2020 3:00,78.96503483
30/01/2020 4:00,119.4166301
30/01/2020 5:00,97.30468808
30/01/2020 6:00,94.0229683
30/01/2020 7:00,101.0994442
30/01/2020 8:00,96.42614307
30/01/2020 9:00,104.3393917
30/01/2020 10:00,123.8982988
30/01/2020 11:00,119.1259271
30/01/2020 12:00,117.3691573
30/01/2020 13:00,102.1774983
30/01/2020 14:00,124.9931842
30/01/2020 15:00,138.2799357
30/01/2020 16:00,118.7052862
30/01/2020 17:00,132.0820428
30/01/2020 18:00,82.62550667
30/01/2020 19:00,118.2118184
30/01/2020 20:00,94.76639785
30/01/2020 21:00,55.67950043
30/01/2020 22:00,122.4061822
30/01/2020 23:00,94.50257798
31/01/2020 0:00,127.119362
31/01/2020 1:00,110.7761119
31/01/2020 2:00,117.0344557
31/01/2020 3:00,88.5807897
31/01/2020 4:00,71.58494455
31/01/2020 5:00,124.0017123
31/01/2020 6:00,101.1876572
31/01/2020 7:00,108.863564
31/01/2020 8:00,114.2648477
31/01/2020 9:00,92.71364849
31/01/2020 10:00,85.86741892
31/01/2020 11:00,101.1154354
31/01/2020 12:00,90.9765432
31/01/2020 13:00,68.91009418
31/01/2020 14:00,74.92863435
31/01/2020 15:00,88.19646733
31/01/2020 16:00,124.8232678
31/01/2020 17:00,79.30289062
31/01/2020 18:00,136.4308597
31/01/2020 19:00,79.82864828
31/01/2020 20:00,91.67627497
31/01/2020 21:00,56.22075566
31/01/2020 22:00,132.8619745
31/01/2020 23:00,49.11887331
01/02/2020 0:00,85.53515584
01/02/2020 1:00,85.57816548
01/02/2020 2:00,113.8429727
01/02/2020 3:00,106.4801693
01/02/2020 4:00,121.2401772
01/02/2020 5:00,114.6397827
01/02/2020 6:00,124.6550718
01/02/2020 7:00,84.05952986
01/02/2020 8:00,123.6631392
01/02/2020 9:00,118.2350639
01/02/2020 10:00,88.35601791
01/02/2020 11:00,82.94108967
01/02/2020 12:00,97.6497487
01/02/2020 13:00,101.9092225
01/02/2020 14:00,93.31687676
01/02/2020 15:00,64.75044316
01/02/2020 16:00,111.8132943
01/02/2020 17:00,96.48555103
01/02/2020 18:00,77.05113849
01/02/2020 19:00,68.41020799
01/02/2020 20:00,110.646901
01/02/2020 21:00,103.0975849
01/02/2020 22:00,77.66688935
01/02/2020 23:00,92.0102844
02/02/2020 0:00,106.3006642
02/02/2020 1:00,95.74615308
02/02/2020 2:00,118.1418504
02/02/2020 3:00,86.84309016
02/02/2020 4:00,125.5955763
02/02/2020 5:00,92.20791211
02/02/2020 6:00,124.1361885
02/02/2020 7:00,89.98144751
02/02/2020 8:00,100.6280821
02/02/2020 9:00,80.42170242
02/02/2020 10:00,141.5225757
02/02/2020 11:00,98.28484318
02/02/2020 12:00,80.66189965
02/02/2020 13:00,93.24230384
02/02/2020 14:00,116.1486103
02/02/2020 15:00,78.25484254
02/02/2020 16:00,102.906553
02/02/2020 17:00,116.3021268
02/02/2020 18:00,81.05371675
02/02/2020 19:00,93.64330713
02/02/2020 20:00,91.98704404
02/02/2020 21:00,77.75333467
02/02/2020 22:00,62.05707585
02/02/2020 23:00,123.5267295
03/02/2020 0:00,114.4095277
03/02/2020 1:00,124.6389429
03/02/2020 2:00,95.53110048
03/02/2020 3:00,107.9909004
03/02/2020 4:00,105.9797441
03/02/2020 5:00,102.6905949
03/02/2020 6:00,33.01736782
03/02/2020 7:00,102.9573474
03/02/2020 8:00,96.7732052
03/02/2020 9:00,72.48380399
03/02/2020 10:00,67.43687765
03/02/2020 11:00,106.4270827
03/02/2020 12:00,101.9086652
03/02/2020 13:00,106.0239821
03/02/2020 14:00,122.3058046
03/02/2020 15:00,127.3297461
03/02/2020 16:00,83.03333732
03/02/2020 17:00,94.36889493
03/02/2020 18:00,113.4345099
03/02/2020 19:00,133.8772448
03/02/2020 20:00,126.4584739
03/02/2020 21:00,94.47026399
03/02/2020 22:00,99.6098486
03/02/2020 23:00,113.7240656
04/02/2020 0:00,86.61793485
04/02/2020 1:00,129.8038411
04/02/2020 2:00,117.7692168
04/02/2020 3:00,86.89986696
04/02/2020 4:00,109.3909144
04/02/2020 5:00,127.416556
04/02/2020 6:00,115.3835269
04/02/2020 7:00,97.96973538
